Painting,Detected_Objects
5772785aedc2cb3880d78401.jpg,"urban area (count=115, max_conf=1.00); cage (count=3, max_conf=0.99); dirt (count=3, max_conf=0.99); background (count=13, max_conf=1.00); blanket (count=4, max_conf=1.00); pavement (count=2, max_conf=0.83); bridge (count=2, max_conf=0.88); rail track (count=3, max_conf=1.00)"
5772822eedc2cb3880f6d16b.jpg,"urban area (count=143, max_conf=1.00); lake (count=1, max_conf=0.86); flooring (count=2, max_conf=0.96)"
57727c8fedc2cb3880e4c8b0.jpg,"urban area (count=149, max_conf=1.00); guard rail (count=1, max_conf=0.97)"
57726f3aedc2cb3880b9eb12.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); bush (count=1, max_conf=0.99)"
5772867dedc2cb38800449ac.jpg,"sidewalk (count=2, max_conf=0.99); urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00); branch (count=1, max_conf=0.62)"
577282b3edc2cb3880f89dd9.jpg,"urban area (count=150, max_conf=1.00)"
57727f3eedc2cb3880ed763b.jpg,"urban area (count=149, max_conf=1.00); water (count=1, max_conf=0.50)"
5772827fedc2cb3880f7fa12.jpg,"urban area (count=140, max_conf=1.00); background (count=7, max_conf=1.00); lake (count=1, max_conf=0.56); sidewalk (count=1, max_conf=0.91)"
57728562edc2cb388000f4ea.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.67); mountain (count=1, max_conf=0.87)"
57726eaaedc2cb3880b7eeb1.jpg,"urban area (count=144, max_conf=1.00); background (count=3, max_conf=0.95); building (count=2, max_conf=0.60); blinds (count=1, max_conf=0.97)"
57728372edc2cb3880faabb8.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727b79edc2cb3880e18fc4.jpg,"urban area (count=145, max_conf=1.00); refrigerator (count=5, max_conf=1.00)"
57727c22edc2cb3880e384dc.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727425edc2cb3880caefab.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.66)"
57727ffeedc2cb3880efd9b9.jpg,"urban area (count=133, max_conf=1.00); door (count=3, max_conf=0.99); background (count=7, max_conf=1.00); desk (count=4, max_conf=0.77)"
57726f57edc2cb3880ba7453.jpg,"urban area (count=136, max_conf=1.00); background (count=11, max_conf=1.00); refrigerator (count=2, max_conf=0.80); blinds (count=1, max_conf=0.89)"
577278feedc2cb3880d9d852.jpg,"urban area (count=150, max_conf=1.00)"
57728649edc2cb388003a777.jpg,"urban area (count=137, max_conf=1.00); background (count=10, max_conf=0.97); desk (count=3, max_conf=1.00)"
57727d3eedc2cb3880e72335.jpg,"background (count=3, max_conf=1.00); urban area (count=142, max_conf=1.00); toilet (count=4, max_conf=1.00); road (count=1, max_conf=0.99)"
577284faedc2cb3880ffa8a2.jpg,"urban area (count=150, max_conf=1.00)"
57728568edc2cb388000fe5e.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.74); food (count=1, max_conf=0.60)"
57726f96edc2cb3880bb22db.jpg,"urban area (count=148, max_conf=1.00); blanket (count=1, max_conf=0.99); background (count=1, max_conf=1.00)"
580c9549edc2c92a9c183fdb.jpg,"urban area (count=114, max_conf=1.00); door (count=11, max_conf=1.00); shower curtain (count=19, max_conf=0.99); background (count=3, max_conf=1.00); refrigerator (count=1, max_conf=1.00); desk (count=1, max_conf=0.61)"
57728325edc2cb3880f9fd25.jpg,"urban area (count=142, max_conf=1.00); background (count=7, max_conf=0.99); refrigerator (count=1, max_conf=0.99)"
57726f2fedc2cb3880b9d92c.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.60); house (count=1, max_conf=0.78)"
5772736aedc2cb3880c89a35.jpg,"urban area (count=150, max_conf=1.00)"
58aae502edc2c923e4650713.jpg,"urban area (count=123, max_conf=0.99); background (count=22, max_conf=0.98); door (count=1, max_conf=0.99); sky (count=1, max_conf=0.70); mountain (count=1, max_conf=0.62); road (count=1, max_conf=0.66); blinds (count=1, max_conf=0.93)"
57727ca4edc2cb3880e540aa.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); lake (count=1, max_conf=1.00)"
577281c2edc2cb3880f58f90.jpg,"urban area (count=135, max_conf=1.00); curtain (count=5, max_conf=1.00); background (count=8, max_conf=1.00); door (count=1, max_conf=0.79); cabinet (count=1, max_conf=0.56)"
5772823dedc2cb3880f6e9f1.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
58d01d37edc2c99318cc0e84.jpg,"urban area (count=118, max_conf=1.00); background (count=20, max_conf=1.00); door (count=8, max_conf=1.00); desk (count=2, max_conf=0.69); curtain (count=1, max_conf=0.99); wall (count=1, max_conf=0.86)"
57728500edc2cb3880ffb3bc.jpg,"urban area (count=150, max_conf=1.00)"
57726e48edc2cb3880b69b14.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=1.00); refrigerator (count=2, max_conf=1.00)"
577277b1edc2cb3880d579e8.jpg,"urban area (count=143, max_conf=1.00); background (count=3, max_conf=1.00); door (count=3, max_conf=0.95)"
57728a7fedc2cb38801120f1.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.97)"
5882c5f6edc2c9e7787dac19.jpg,"urban area (count=133, max_conf=1.00); dirt (count=2, max_conf=0.91); building (count=3, max_conf=0.98); blanket (count=3, max_conf=1.00); background (count=1, max_conf=1.00); gravel (count=4, max_conf=0.97); rail track (count=2, max_conf=0.86); cage (count=1, max_conf=0.99); road (count=1, max_conf=1.00)"
57727e80edc2cb3880eb08a6.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577286ceedc2cb3880056efb.jpg,"urban area (count=145, max_conf=1.00); background (count=4, max_conf=1.00); blanket (count=1, max_conf=1.00)"
57726f76edc2cb3880baa405.jpg,"urban area (count=121, max_conf=1.00); desk (count=9, max_conf=0.99); background (count=14, max_conf=1.00); bush (count=1, max_conf=0.67); food (count=1, max_conf=1.00); gravel (count=1, max_conf=0.94); building (count=1, max_conf=0.81)"
577287deedc2cb3880089e06.jpg,"urban area (count=150, max_conf=1.00)"
57727448edc2cb3880cb8319.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=1.00); gravel (count=2, max_conf=0.96)"
577284a7edc2cb3880fe813a.jpg,"urban area (count=150, max_conf=1.00)"
57727d75edc2cb3880e7cc9e.jpg,"urban area (count=141, max_conf=1.00); door (count=4, max_conf=0.90); background (count=4, max_conf=1.00); flooring (count=1, max_conf=0.55)"
59ae559cedc2c9cdd86c5224.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772848cedc2cb3880fe5b9f.jpg,"urban area (count=141, max_conf=1.00); refrigerator (count=2, max_conf=0.93); toilet (count=3, max_conf=0.81); background (count=2, max_conf=1.00); desk (count=1, max_conf=0.77)"
577278beedc2cb3880d8c9e6.jpg,"urban area (count=148, max_conf=1.00); desk (count=2, max_conf=0.88)"
57727dacedc2cb3880e8724b.jpg,"urban area (count=149, max_conf=1.00); building (count=1, max_conf=0.58)"
57728223edc2cb3880f6bf57.jpg,"urban area (count=148, max_conf=1.00); blanket (count=1, max_conf=0.71); background (count=1, max_conf=1.00)"
57727cfaedc2cb3880e614a4.jpg,"urban area (count=144, max_conf=1.00); blanket (count=2, max_conf=0.97); background (count=2, max_conf=0.99); pavement (count=1, max_conf=0.83); food (count=1, max_conf=1.00)"
57728500edc2cb3880ffb2bc.jpg,"urban area (count=149, max_conf=1.00)"
577289e6edc2cb38800f31ff.jpg,"urban area (count=150, max_conf=1.00)"
57727f6bedc2cb3880edffeb.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.99)"
577270efedc2cb3880bfaf63.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.70)"
57727f06edc2cb3880ecd2c8.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); lake (count=1, max_conf=1.00)"
5772820aedc2cb3880f647fc.jpg,"urban area (count=150, max_conf=1.00)"
57728046edc2cb3880f0a10b.jpg,"urban area (count=150, max_conf=1.00)"
5772816fedc2cb3880f465e9.jpg,"urban area (count=149, max_conf=1.00); snow (count=1, max_conf=0.96)"
57728491edc2cb3880fe631b.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.87)"
5772785dedc2cb3880d78769.jpg,"urban area (count=148, max_conf=1.00); desk (count=2, max_conf=1.00)"
577286ddedc2cb3880058172.jpg,"urban area (count=145, max_conf=1.00); blanket (count=2, max_conf=0.98); cloth (count=1, max_conf=0.53); background (count=1, max_conf=1.00); road (count=1, max_conf=0.98)"
577283c8edc2cb3880fbd56f.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.98)"
577286a1edc2cb388004d66b.jpg,"urban area (count=146, max_conf=1.00); blanket (count=2, max_conf=0.99); background (count=1, max_conf=1.00); gravel (count=1, max_conf=0.81)"
57726e16edc2cb3880b5f1f5.jpg,"urban area (count=145, max_conf=1.00); background (count=3, max_conf=1.00); food (count=1, max_conf=0.97)"
58d32aededc2c998786cbeb5.jpg,"urban area (count=150, max_conf=1.00)"
57728a62edc2cb388010ef91.jpg,"urban area (count=150, max_conf=1.00)"
57727fe3edc2cb3880ef5be8.jpg,"urban area (count=149, max_conf=1.00)"
57728602edc2cb388002e458.jpg,"urban area (count=114, max_conf=1.00); background (count=30, max_conf=0.99); sidewalk (count=5, max_conf=0.92); desk (count=1, max_conf=0.90)"
577275f3edc2cb3880cff835.jpg,"urban area (count=145, max_conf=1.00); building (count=4, max_conf=0.95); background (count=1, max_conf=1.00)"
58af3168edc2c9b5f0b93c6f.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.63)"
57728ab3edc2cb388011c9ce.jpg,"urban area (count=150, max_conf=1.00)"
57727e12edc2cb3880e9b1f7.jpg,"urban area (count=127, max_conf=1.00); toilet (count=22, max_conf=0.98)"
577284a7edc2cb3880fe81d7.jpg,"urban area (count=149, max_conf=1.00); grass (count=1, max_conf=0.76)"
5899c27eedc2c97aacea06a3.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.93)"
577278beedc2cb3880d8c946.jpg,"urban area (count=143, max_conf=1.00); flooring (count=1, max_conf=0.93); background (count=3, max_conf=1.00); shower curtain (count=2, max_conf=0.90); sidewalk (count=1, max_conf=0.82)"
5772831eedc2cb3880f9f227.jpg,"urban area (count=148, max_conf=1.00); desk (count=2, max_conf=0.93)"
577282c9edc2cb3880f8c0e4.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); blinds (count=1, max_conf=0.60)"
57728562edc2cb388000f44a.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.93)"
57728568edc2cb388000fe2e.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727daeedc2cb3880e8763d.jpg,"urban area (count=140, max_conf=1.00); background (count=6, max_conf=1.00); mountain (count=1, max_conf=0.99); sky (count=2, max_conf=0.73); river (count=1, max_conf=0.97)"
57726e7aedc2cb3880b7448a.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.64)"
57728a7fedc2cb3880112241.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
577286ddedc2cb3880058162.jpg,"urban area (count=150, max_conf=1.00)"
57727c20edc2cb3880e38156.jpg,"urban area (count=143, max_conf=1.00); sidewalk (count=3, max_conf=0.85); background (count=3, max_conf=1.00); pavement (count=1, max_conf=0.64)"
57726ffdedc2cb3880bc662c.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=0.95); guard rail (count=1, max_conf=0.97)"
57727cbcedc2cb3880e564dd.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.98)"
57728736edc2cb388006b406.jpg,"urban area (count=150, max_conf=1.00)"
57727d9fedc2cb3880e85f51.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.60); mountain (count=1, max_conf=0.96)"
5772890cedc2cb38800c7fa3.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00)"
57727fa2edc2cb3880eea904.jpg,"urban area (count=147, max_conf=1.00); lake (count=3, max_conf=0.91)"
57728501edc2cb3880ffb3de.jpg,"urban area (count=150, max_conf=1.00)"
577278e8edc2cb3880d95e78.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=1.00); food (count=1, max_conf=0.90); curtain (count=1, max_conf=0.99)"
577278c0edc2cb3880d8cd3c.jpg,"urban area (count=118, max_conf=1.00); background (count=24, max_conf=1.00); refrigerator (count=8, max_conf=1.00)"
57727dd9edc2cb3880e90d51.jpg,"urban area (count=85, max_conf=0.98); background (count=28, max_conf=0.99); refrigerator (count=22, max_conf=1.00); curtain (count=3, max_conf=0.91); desk (count=9, max_conf=0.94)"
5772838fedc2cb3880fb2ac0.jpg,"urban area (count=149, max_conf=1.00); refrigerator (count=1, max_conf=1.00)"
57728562edc2cb388000f52a.jpg,"urban area (count=148, max_conf=1.00); snow (count=1, max_conf=0.52); background (count=1, max_conf=0.73)"
57727d0bedc2cb3880e6850b.jpg,"urban area (count=131, max_conf=1.00); background (count=11, max_conf=1.00); blanket (count=6, max_conf=1.00); refrigerator (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.98)"
57727181edc2cb3880c1b3f0.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.77)"
577286b3edc2cb388004f14a.jpg,"urban area (count=150, max_conf=1.00)"
5772867cedc2cb38800447ca.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=1.00); cage (count=1, max_conf=0.92); dirt (count=1, max_conf=1.00)"
57727cbcedc2cb3880e564cd.jpg,"urban area (count=137, max_conf=1.00); background (count=8, max_conf=1.00); toilet (count=3, max_conf=0.88); bush (count=1, max_conf=0.95); shelves (count=1, max_conf=0.64)"
57727d88edc2cb3880e7e857.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57726e7eedc2cb3880b74afa.jpg,"urban area (count=147, max_conf=1.00); bush (count=2, max_conf=0.94); background (count=1, max_conf=1.00)"
57727f90edc2cb3880ee34c6.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577284e5edc2cb3880ff3516.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.87)"
577281c7edc2cb3880f5971a.jpg,"urban area (count=127, max_conf=0.99); background (count=19, max_conf=1.00); door (count=3, max_conf=1.00); refrigerator (count=1, max_conf=0.95)"
57727b7aedc2cb3880e19134.jpg,"urban area (count=149, max_conf=1.00); curtain (count=1, max_conf=1.00)"
57727cbcedc2cb3880e5654d.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.89)"
58d12bb8edc2c94f904de10b.jpg,"urban area (count=147, max_conf=1.00); sidewalk (count=1, max_conf=0.69)"
57728325edc2cb3880f9fcf5.jpg,"urban area (count=144, max_conf=1.00); background (count=5, max_conf=0.98); bush (count=1, max_conf=0.91)"
57727271edc2cb3880c54949.jpg,"urban area (count=144, max_conf=1.00); background (count=3, max_conf=1.00); cloth (count=1, max_conf=0.68); bush (count=1, max_conf=1.00); grass (count=1, max_conf=0.67)"
59919e9aedc2c96e749c5c08.jpg,"urban area (count=141, max_conf=1.00); background (count=7, max_conf=1.00); bush (count=2, max_conf=0.85)"
577280f7edc2cb3880f306a9.jpg,"urban area (count=150, max_conf=1.00)"
57728948edc2cb38800d360a.jpg,"urban area (count=147, max_conf=1.00); sidewalk (count=2, max_conf=0.95); background (count=1, max_conf=1.00)"
57727043edc2cb3880bd8dfa.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.98)"
57727be9edc2cb3880e2e2d8.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.56)"
577271b2edc2cb3880c25d67.jpg,"urban area (count=129, max_conf=1.00); sidewalk (count=5, max_conf=0.98); food (count=2, max_conf=0.93); blanket (count=2, max_conf=1.00); background (count=10, max_conf=1.00); cage (count=1, max_conf=0.78); gravel (count=1, max_conf=0.99)"
577276e9edc2cb3880d31b13.jpg,"urban area (count=122, max_conf=0.99); background (count=17, max_conf=1.00); door (count=8, max_conf=0.99); lake (count=2, max_conf=0.85)"
57726e15edc2cb3880b5f006.jpg,"urban area (count=149, max_conf=1.00); bush (count=1, max_conf=1.00)"
57727024edc2cb3880bd002a.jpg,"urban area (count=143, max_conf=1.00); background (count=6, max_conf=1.00); curtain (count=1, max_conf=0.68)"
5772848cedc2cb3880fe5c5f.jpg,"urban area (count=116, max_conf=1.00); background (count=21, max_conf=1.00); door (count=12, max_conf=1.00); desk (count=1, max_conf=0.71)"
5772701fedc2cb3880bcf7d0.jpg,"urban area (count=132, max_conf=1.00); background (count=15, max_conf=1.00); blinds (count=1, max_conf=0.81); curtain (count=1, max_conf=0.80)"
577276eaedc2cb3880d31b33.jpg,"urban area (count=138, max_conf=1.00); door (count=3, max_conf=1.00); desk (count=2, max_conf=0.93); background (count=7, max_conf=1.00)"
57cd005cedc2c99704d737cb.jpg,"urban area (count=144, max_conf=1.00); desk (count=2, max_conf=0.87); background (count=2, max_conf=1.00); bathtub (count=2, max_conf=0.76)"
57727f36edc2cb3880ed68bf.jpg,"urban area (count=149, max_conf=1.00); refrigerator (count=1, max_conf=0.99)"
5772800fedc2cb3880eff649.jpg,"urban area (count=150, max_conf=1.00)"
577278b0edc2cb3880d8b4da.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57728045edc2cb3880f09f0f.jpg,"urban area (count=150, max_conf=1.00)"
5772843fedc2cb3880fd3add.jpg,"urban area (count=150, max_conf=1.00)"
57727da7edc2cb3880e86b1c.jpg,"urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00); desk (count=1, max_conf=0.60)"
57728323edc2cb3880f9fad1.jpg,"urban area (count=136, max_conf=0.99); background (count=7, max_conf=1.00); door (count=2, max_conf=0.68); bridge (count=1, max_conf=0.75); rail track (count=1, max_conf=0.97); fence (count=1, max_conf=0.95)"
5772720bedc2cb3880c39b83.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
577286caedc2cb38800568c5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.97)"
57726e7aedc2cb3880b744fa.jpg,"urban area (count=136, max_conf=1.00); pole (count=9, max_conf=0.97); background (count=5, max_conf=0.98)"
5772816fedc2cb3880f466e9.jpg,"urban area (count=150, max_conf=1.00)"
57728221edc2cb3880f6bb61.jpg,"urban area (count=150, max_conf=1.00)"
57727b6eedc2cb3880e18722.jpg,"urban area (count=145, max_conf=1.00); desk (count=5, max_conf=0.95)"
577289a7edc2cb38800e760c.jpg,"urban area (count=143, max_conf=1.00); guard rail (count=4, max_conf=0.96); background (count=2, max_conf=1.00); sidewalk (count=1, max_conf=0.85)"
57728096edc2cb3880f1c43d.jpg,"urban area (count=150, max_conf=1.00)"
59839e9cedc2c9658c2f54c1.jpg,"urban area (count=150, max_conf=1.00)"
57726e90edc2cb3880b76956.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.96); sidewalk (count=1, max_conf=0.93)"
57727d74edc2cb3880e7cbb6.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); grass (count=1, max_conf=0.70)"
57727e54edc2cb3880ea716a.jpg,"urban area (count=140, max_conf=1.00); background (count=8, max_conf=0.92); refrigerator (count=2, max_conf=0.97)"
